449.713,440.847,0,0,0,0,6,0,0,0,1
329.939,37.3925,4,3,0,1,12,0,333,0,2
279.147,25.2394,1,3,0,0,2,0,0,0,2
152.105,433.63,28,31,0,0,12,0,0,0,2
50.7491,231.196,0,0,0,0,3,0,0,0,1
186.56,196.583,0,0,0,0,1,0,0,0,1
351.346,499.526,0,0,0,0,11,0,0,0,1
275.081,162.508,2,3,0,0,4,0,0,0,2
427.9,338.275,0,0,0,0,2,0,0,0,1
37.3843,496.759,0,0,0,0,4,0,0,0,1
443.547,262.292,3,4,0,0,2,0,0,0,2
312.451,402.579,0,0,0,0,8,0,0,0,1
266.195,234.341,0,0,0,0,2,0,0,0,3
41.3019,81.3876,0,0,0,0,1,0,0,0,1
308.094,90.3385,1,4,0,0,0,0,0,0,2
45.7376,298.86,0,0,0,0,2,0,0,0,1
160.323,221.12,0,0,0,0,1,0,0,0,1
236,274.989,0,0,0,0,1,0,0,0,1
415.492,208.457,6,2,0,0,3,0,0,0,2
253.521,457.007,7,9,0,1,19,0,294,0,2
462.353,441.669,0,0,0,0,0,0,0,0,3
292.519,383.895,6,5,0,0,7,0,0,0,2
45.614,434.913,6,8,0,0,10,0,0,0,2
264.878,67.4662,0,0,0,0,0,0,0,0,3
143.637,280.142,0,0,0,0,0,0,0,0,3
428.636,73.3427,28,28,0,0,11,0,0,0,2
408.654,294.522,8,10,0,0,0,0,0,0,2
323.329,232.885,0,0,0,0,0,0,0,0,3
247.136,182.815,0,0,0,0,0,0,0,0,3
399.945,401.997,0,0,0,0,0,0,0,0,3
369.47,15.1181,8,6,0,0,0,0,0,0,2
129.531,191.923,0,0,0,0,0,0,0,0,3
352.436,26.7147,9,10,0,0,0,0,0,0,2
263.767,540.362,0,0,0,0,3,0,0,0,1
68.036,908.52,0,0,0,0,10,0,0,0,1
85.5602,529.014,7,17,0,0,17,0,0,0,2
299.438,584.66,20,21,0,0,17,0,0,0,2
93.591,541.194,0,0,0,0,11,0,0,0,1
248.021,883.343,0,0,0,0,8,0,0,0,1
497.73,797.968,0,0,0,0,13,0,0,0,1
295.648,720.449,0,0,0,0,11,0,0,0,1
275.151,552.701,12,19,0,0,21,0,0,0,2
47.1935,626.239,36,36,0,0,15,0,0,0,2
5.0852,953.872,0,0,0,0,6,0,0,0,1
453.201,600.198,0,0,0,0,2,0,0,0,1
262.164,824.862,0,0,0,0,3,0,0,0,1
33.4417,968.531,28,27,0,0,13,0,0,0,2
446.277,912.403,0,0,0,0,4,0,0,0,1
392.374,864.492,52,61,0,0,21,0,0,0,2
215.595,502.363,0,0,0,0,9,0,0,0,1
313.445,587.332,15,18,0,1,19,0,434,0,2
170.542,734.462,0,0,0,0,2,0,0,0,1
7.8641,878.273,16,23,0,0,22,0,0,0,2
342.691,709.097,34,30,0,0,8,0,0,0,2
85.929,808.083,11,9,0,0,18,0,0,0,2
450.95,774.26,24,28,0,2,18,0,1212,0,2
235.486,726.673,22,22,0,2,7,0,1106,0,2
359.655,585.051,6,4,0,0,10,0,0,0,2
101.329,984.239,6,9,0,0,3,0,0,0,2
4.46883,567.853,9,5,0,0,11,0,0,0,2
220.213,854.465,16,15,0,0,18,0,0,0,2
467.565,607.067,27,22,0,0,3,0,0,0,2
6.30173,998.462,24,26,0,1,15,0,673,0,2
315.908,890.726,0,0,0,0,4,0,0,0,1
175.949,651.085,2,1,0,1,1,0,529,0,2
20.0981,794.432,31,29,0,0,18,0,0,0,2
114.602,603.665,0,0,0,0,2,0,0,0,1
338.233,768.369,41,30,0,0,11,0,0,0,2
265.735,622.846,45,32,0,0,5,0,0,0,2
458.426,601.616,9,11,0,1,8,0,454,0,2
178.786,588.782,0,0,0,0,5,0,0,0,1
113.171,815.758,33,32,0,1,17,0,607,0,2
89.2353,746.47,0,0,0,0,1,0,0,0,1
351.89,657.231,4,3,0,0,2,0,0,0,2
261.526,830.431,25,16,0,0,7,0,0,0,2
169.204,883.058,10,11,0,0,5,0,0,0,2
25.5986,809.57,25,28,0,0,11,0,0,0,2
441.212,899.271,48,46,0,0,5,0,0,0,2
496.297,858.632,0,0,0,0,1,0,0,0,1
192.326,631.402,24,19,0,0,3,0,0,0,2
227.674,802.155,27,21,0,1,4,0,516,0,2
334.486,686.32,0,0,0,0,0,0,0,0,3
450.065,1311.82,0,0,0,0,4,0,0,0,1
491.461,1266.68,47,39,0,2,28,0,1230,0,2
395.428,1244.21,0,0,0,0,11,0,0,0,1
266.471,1193.92,8,8,0,0,9,0,0,0,2
312.525,1395.91,0,0,0,0,2,0,0,0,1
248.718,1251.85,3,6,0,0,12,0,0,0,2
23.0605,1454.75,20,20,0,0,2,0,0,0,2
298.749,1306.41,0,0,0,0,1,0,0,0,1
322.656,1222.33,0,0,0,0,5,0,0,0,1
256.085,1082.2,1,1,0,0,8,0,0,0,2
250.431,1369.37,0,0,0,0,3,0,0,0,1
108.272,1056.07,8,9,0,1,22,0,621,0,2
343.691,1248.08,35,42,0,2,29,0,996,0,2
400.601,1207.99,0,0,0,0,15,0,0,0,1
444.489,1426.92,0,0,0,0,3,0,0,0,1
211.182,1267.39,0,0,0,0,4,0,0,0,1
163.17,1154.19,0,0,0,0,3,0,0,0,1
33.6448,1045.7,0,0,0,0,5,0,0,0,1
363.258,1037.84,3,2,0,0,6,0,0,0,2
140.803,1410.11,0,0,0,0,2,0,0,0,1
272.424,1434.59,0,0,0,0,11,0,0,0,1
460.608,1088.58,21,23,0,0,22,0,0,0,2
11.0741,1334.66,0,0,0,0,4,0,0,0,1
340.617,1280.71,0,0,0,0,3,0,0,0,1
477.699,1284.58,41,32,0,1,25,0,662,0,2
449.786,1201.26,25,23,0,0,16,0,0,0,2
479.813,1248.03,54,55,0,0,30,0,0,0,2
245.122,1031.91,0,0,0,0,2,0,0,0,1
162.981,1034.3,0,0,0,0,4,0,0,0,1
117.428,1410.86,0,0,0,0,1,0,0,0,1
403.266,1452.71,0,0,0,0,3,0,0,0,1
262.454,1332.73,0,0,0,0,1,0,0,0,1
415.187,1272.69,0,0,0,0,6,0,0,0,1
482.756,1151.38,22,24,0,0,20,0,0,0,2
195.625,1317.85,0,0,0,0,2,0,0,0,1
459.12,1229.63,0,0,0,0,4,0,0,0,1
20.9579,1214.27,0,0,0,0,2,0,0,0,1
226.165,1125.61,3,2,0,0,5,0,0,0,2
266.178,1253.67,28,26,0,0,6,0,0,0,2
203.198,1223.46,1,4,0,0,5,0,0,0,2
277.423,1026.01,0,0,0,0,1,0,0,0,1
325.475,1298.2,32,29,0,0,9,0,0,0,2
94.3046,1293.12,0,0,0,0,2,0,0,0,1
359.997,1397.07,14,13,0,0,9,0,0,0,2
337.156,1316.88,25,17,0,0,13,0,0,0,2
416.808,1462.39,21,22,0,1,12,0,573,0,2
339.156,1026.04,0,2,0,0,3,0,0,0,2
440.279,1032.8,17,17,0,0,11,0,0,0,2
489.004,1218.44,0,0,0,0,12,0,0,0,1
349.742,1004.4,12,7,0,1,4,0,536,0,2
419.331,1373.84,17,10,0,0,5,0,0,0,2
6.19407,1316.73,17,15,0,0,2,0,0,0,2
182.905,1467.32,0,0,0,0,0,0,0,0,3
94.0668,1280.16,0,0,0,0,0,0,0,0,3
30.0065,1417.99,35,29,0,0,1,0,0,0,2
622.718,402.333,0,0,0,0,1,0,0,0,1
704.887,261.859,0,0,0,0,10,0,0,0,1
603.385,340.767,0,0,0,0,3,0,0,0,1
985.201,18.9574,6,1,0,0,16,0,0,0,2
586.472,59.5907,0,0,0,0,27,0,0,0,1
833.42,428.146,0,0,0,0,4,0,0,0,1
803.513,170.637,33,25,0,0,22,0,0,0,2
525.945,22.753,39,46,0,1,17,0,502,0,2
637.83,466.724,0,0,0,0,4,0,0,0,1
619.069,63.4652,17,14,0,1,19,0,483,0,2
781.937,201.018,0,0,0,0,8,0,0,0,1
722.595,458.718,33,24,0,1,6,0,317,0,2
841.784,64.8326,47,34,0,0,30,0,0,0,2
677.742,122.236,20,11,0,1,7,0,453,0,2
579.089,443.23,0,0,0,0,4,0,0,0,1
657.25,168.647,0,0,0,0,13,0,0,0,1
696.064,215.523,0,0,0,0,12,0,0,0,1
806.322,62.8043,16,11,0,0,17,0,0,0,2
803.336,389.174,13,10,0,0,11,0,0,0,2
677.963,16.0837,0,0,0,0,5,0,0,0,1
788.345,302.062,9,7,0,0,19,0,0,0,2
524.024,325.772,15,13,0,0,7,0,0,0,2
744.939,291.707,0,0,0,0,5,0,0,0,1
578.896,169.374,0,0,0,0,10,0,0,0,1
575.481,158.904,0,0,0,0,4,0,0,0,1
980.704,62.6902,33,19,0,0,19,0,0,0,2
537.429,251.284,6,6,0,1,3,0,340,0,2
869.708,294.738,0,0,0,0,4,0,0,0,1
795.776,384.738,8,3,0,0,3,0,0,0,2
782.396,258.989,37,45,0,1,15,0,359,0,2
763.884,20.925,14,22,0,0,11,0,0,0,2
517.912,160.47,0,0,0,0,2,0,0,0,1
902.604,203.151,11,16,0,0,12,0,0,0,2
832.885,72.2853,0,0,0,0,8,0,0,0,1
939.766,281.906,23,28,0,0,4,0,0,0,2
527.929,26.6289,26,33,0,0,9,0,0,0,2
519.031,202.259,19,22,0,0,1,0,0,0,2
923.66,264.737,30,26,0,2,6,0,552,0,2
605.1,49.7019,48,42,0,1,7,0,503,0,2
701.668,442.185,5,15,0,1,3,0,333,0,2
656.252,105.238,69,58,0,2,1,0,942,0,2
622.511,125.08,22,23,0,0,3,0,0,0,2
759.152,485.778,10,17,0,0,0,0,0,0,2
511.951,297.555,0,0,0,0,0,0,0,0,3
931.018,208.678,40,33,0,0,0,0,0,0,2
625.86,869.424,0,0,0,0,28,0,0,0,1
534.885,768.965,0,0,0,0,4,0,0,0,1
636.674,819.295,44,50,0,0,23,0,0,0,2
689.689,814.51,0,0,0,0,35,0,0,0,1
559.124,592.826,0,0,0,0,4,0,0,0,1
921.185,636.843,0,0,0,0,7,0,0,0,1
668.361,663.191,0,0,0,0,1,0,0,0,1
978.777,862.124,0,0,0,0,22,0,0,0,1
792.221,574.621,14,8,0,0,17,0,0,0,2
647.573,683.845,0,0,0,0,20,0,0,0,1
638.965,884.961,34,31,0,1,21,0,522,0,2
625.512,950.608,22,24,0,0,21,0,0,0,2
730.069,973.414,0,0,0,0,1,0,0,0,1
642.507,901.721,0,0,0,0,8,0,0,0,1
984.715,596.044,1,0,0,0,3,0,0,0,2
646.734,570.576,20,20,0,0,21,0,0,0,2
739.973,965.228,40,35,0,1,31,0,466,0,2
725.525,792.401,0,0,0,0,14,0,0,0,1
530.661,752.122,21,25,0,0,39,0,0,0,2
721.954,804.194,0,0,0,0,8,0,0,0,1
961.699,599.704,0,0,0,0,3,0,0,0,1
598.285,648.037,17,25,0,1,20,0,507,0,2
775.298,581.771,0,0,0,0,4,0,0,0,1
649.834,694.393,26,31,0,0,19,0,0,0,2
555.12,519.512,0,0,0,0,7,0,0,0,1
659.655,894.182,19,33,0,1,23,0,520,0,2
504.202,635.812,0,0,0,0,2,0,0,0,1
934.482,917.985,48,63,0,0,29,0,0,0,2
573.847,986.557,0,0,0,0,3,0,0,0,1
865.469,764.92,40,37,0,1,16,0,453,0,2
743.733,967.826,25,30,0,2,5,0,846,0,2
800.129,859.267,0,0,0,0,4,0,0,0,1
581.199,696.144,21,25,0,0,12,0,0,0,2
627.153,502.881,31,28,0,1,1,0,323,0,2
842.284,1372.56,3,8,0,0,5,0,0,0,2
771.628,1309.63,20,27,0,0,7,0,0,0,2
776.605,1344.49,0,0,0,0,1,0,0,0,1
664.906,1405.74,0,0,0,0,8,0,0,0,1
946.437,1332.07,5,4,0,0,7,0,0,0,2
724.73,1294.88,1,4,0,0,5,0,0,0,2
985.399,1394.09,0,0,0,0,2,0,0,0,1
648.486,1128.38,17,20,0,0,8,0,0,0,2
591.036,1320.4,0,0,0,0,6,0,0,0,1
531.499,1436.99,0,0,0,0,1,0,0,0,1
766.601,1446,0,0,0,0,3,0,0,0,1
785.343,1289.02,0,0,0,0,1,0,0,0,1
673.991,1129.38,0,0,0,0,1,0,0,0,1
588.868,1432.88,0,0,0,0,2,0,0,0,1
535.253,1257.88,42,59,0,1,25,0,597,0,2
627.6,1130.33,0,0,0,0,1,0,0,0,1
775.325,1460.56,0,0,0,0,2,0,0,0,1
731.459,1329.6,0,0,0,0,3,0,0,0,1
681.95,1089.24,0,0,0,0,6,0,0,0,1
996.955,1377.81,0,0,0,0,1,0,0,0,1
979.019,1378.21,5,5,0,0,12,0,0,0,2
680.638,1450.87,0,0,0,0,11,0,0,0,1
597.308,1352.43,0,0,0,0,3,0,0,0,1
881.076,1246.76,0,0,0,0,4,0,0,0,1
804.631,1002.22,0,0,0,0,4,0,0,0,1
656.508,1431.91,47,32,0,1,17,0,598,0,2
669.842,1328.4,27,21,0,0,18,0,0,0,2
762.062,1351.59,5,5,0,1,9,0,529,0,2
788.078,1400.81,0,0,0,1,4,0,495,0,1
867.659,1415.94,1,1,0,0,0,0,0,0,2
530.235,1210.02,39,51,0,1,27,0,587,0,2
820.866,1382.47,8,9,0,0,4,0,0,0,2
690.595,1083.04,7,5,0,1,8,0,614,0,2
818.833,1165.76,51,41,0,0,8,0,0,0,2
836.168,1150.31,19,20,0,0,19,0,0,0,2
580.215,1216.31,0,0,0,0,7,0,0,0,1
512.387,1371.39,46,37,0,2,11,0,1322,0,2
