438.498,350.01,0,0,0,0,0,0,0,0,3
486.293,2.70647,0,0,0,0,0,0,0,0,3
452.19,23.9854,0,0,0,0,0,0,0,0,3
223.238,23.7371,0,0,0,0,0,0,0,0,3
459.358,83.4988,0,0,0,0,0,0,0,0,3
136.214,184.193,0,0,0,0,0,0,0,0,3
46.7602,28.1704,0,0,0,0,0,0,0,0,3
62.0517,226.809,0,0,0,0,0,0,0,0,3
318.616,192.454,0,0,0,0,0,0,0,0,3
182.295,152.475,0,0,0,0,0,0,0,0,3
4.95061,407.872,0,0,0,0,0,0,0,0,3
383.534,330.68,0,0,0,0,0,0,0,0,3
335.541,147.032,0,0,0,0,0,0,0,0,3
167.893,236.033,0,0,0,0,0,0,0,0,3
98.4968,485.359,0,0,0,0,0,0,0,0,3
4.35427,444.724,0,0,0,0,0,0,0,0,3
454.359,160.041,0,0,0,0,0,0,0,0,3
334.558,290.284,0,0,0,0,0,0,0,0,3
204.066,505.667,0,0,0,0,0,0,0,0,3
111.836,719.704,0,0,0,0,0,0,0,0,3
427.752,737.396,0,0,0,0,0,0,0,0,3
337.715,971.334,0,0,0,0,0,0,0,0,3
48.2837,597.989,0,0,0,0,0,0,0,0,3
53.0032,770.522,0,0,0,0,0,0,0,0,3
480.272,630.833,0,0,0,0,0,0,0,0,3
281.778,780.311,0,0,0,0,0,0,0,0,3
160.691,593.795,0,0,0,0,0,0,0,0,3
67.1862,629.655,0,0,0,0,0,0,0,0,3
243.388,536.72,0,0,0,0,0,0,0,0,3
54.6267,553.88,0,0,0,0,0,0,0,0,3
460.016,994.836,0,0,0,0,0,0,0,0,3
112.92,789.956,0,0,0,0,0,0,0,0,3
188.814,500.547,0,0,0,0,0,0,0,0,3
421.498,932.299,0,0,0,0,0,0,0,0,3
459.913,833.972,0,0,0,0,0,0,0,0,3
337.051,973.27,0,0,0,0,0,0,0,0,3
264.365,928.301,0,0,0,0,0,0,0,0,3
477.536,982.609,0,0,0,0,0,0,0,0,3
129.291,930.809,0,0,0,0,0,0,0,0,3
128.92,799.739,0,0,0,0,0,0,0,0,3
355.22,1434.12,0,0,0,0,0,0,0,0,3
38.3794,1146.07,0,0,0,0,0,0,0,0,3
256.88,1440.42,0,0,0,0,0,0,0,0,3
71.4489,1168.72,0,0,0,0,0,0,0,0,3
479.633,1058.93,0,0,0,0,0,0,0,0,3
360.787,1003.03,0,0,0,0,0,0,0,0,3
488.235,1217.43,0,0,0,0,0,0,0,0,3
316.11,1412.32,0,0,0,0,0,0,0,0,3
3.05875,1308.27,0,0,0,0,0,0,0,0,3
359.544,1153.37,0,0,0,0,0,0,0,0,3
20.2348,1077.38,0,0,0,0,0,0,0,0,3
154.674,1288.05,0,0,0,0,0,0,0,0,3
457.485,1333.72,0,0,0,0,0,0,0,0,3
217.85,1002,0,0,0,0,0,0,0,0,3
254.936,1294.8,0,0,0,0,0,0,0,0,3
414.593,1280.71,0,0,0,0,0,0,0,0,3
8.95734,1238.79,0,0,0,0,0,0,0,0,3
72.0212,1104.19,0,0,0,0,0,0,0,0,3
464.785,1078.3,0,0,0,0,0,0,0,0,3
122.265,1452.2,0,0,0,0,0,0,0,0,3
399.267,1167.45,0,0,0,0,0,0,0,0,3
82.245,1254.37,0,0,0,0,0,0,0,0,3
443.231,1218.45,0,0,0,0,0,0,0,0,3
322.237,1215.81,0,0,0,0,0,0,0,0,3
776.438,210.266,0,0,0,0,0,0,0,0,3
759.071,150.847,0,0,0,0,0,0,0,0,3
977.376,62.6893,0,0,0,0,0,0,0,0,3
539.818,299.922,0,0,0,0,0,0,0,0,3
510.712,283.777,0,0,0,0,0,0,0,0,3
750.744,453.952,0,0,0,0,0,0,0,0,3
908.344,284.105,0,0,0,0,0,0,0,0,3
576.064,422.139,0,0,0,0,0,0,0,0,3
836.932,131.789,0,0,0,0,0,0,0,0,3
616.008,68.9248,0,0,0,0,0,0,0,0,3
598.247,166.836,0,0,0,0,0,0,0,0,3
574.506,305.541,0,0,0,0,0,0,0,0,3
655.941,244.076,0,0,0,0,0,0,0,0,3
878.847,126.56,0,0,0,0,0,0,0,0,3
632.36,438.309,0,0,0,0,0,0,0,0,3
612.025,143.438,0,0,0,0,0,0,0,0,3
694.408,381.914,0,0,0,0,0,0,0,0,3
975.843,386.195,0,0,0,0,0,0,0,0,3
716.724,356.267,0,0,0,0,0,0,0,0,3
816.014,23.3474,0,0,0,0,0,0,0,0,3
635.36,486.296,0,0,0,0,0,0,0,0,3
528.431,882.574,0,0,0,0,0,1,0,0,1
560.016,644.496,0,0,0,0,0,0,0,0,3
938.374,556.767,0,0,0,0,0,0,0,0,3
682.256,816.554,0,0,0,0,0,0,0,0,3
612.595,570.203,0,0,0,0,0,0,0,0,3
734.119,832.197,0,0,0,0,0,0,0,0,3
943.583,511.386,0,0,0,0,0,0,0,0,3
652.018,554.039,0,0,0,0,0,0,0,0,3
507.362,539.656,0,0,0,0,0,0,0,0,3
596.78,900.696,0,0,0,0,0,0,0,0,3
747.18,741.123,0,0,0,0,0,0,0,0,3
962.388,917.261,0,0,0,0,0,0,0,0,3
859.096,622.566,0,0,0,0,0,0,0,0,3
655.207,550.168,0,0,0,0,0,0,0,0,3
512.725,681.275,0,0,0,0,0,0,0,0,3
728.779,874.327,0,0,0,0,0,0,0,0,3
540.656,766.498,0,0,0,0,0,0,0,0,3
863.795,750.987,0,0,0,0,0,0,0,0,3
841.201,739.747,0,0,0,0,0,0,0,0,3
663.81,567.159,0,0,0,0,0,0,0,0,3
574.301,619.308,0,0,0,0,0,0,0,0,3
851.284,555.994,0,0,0,0,0,0,0,0,3
549.954,634.972,0,0,0,0,0,0,0,0,3
801.281,502.427,0,0,0,0,0,0,0,0,3
517.586,746.741,0,0,0,0,0,0,0,0,3
900.114,884.865,0,0,0,0,0,0,0,0,3
627.067,694.38,0,0,0,0,0,0,0,0,3
624.244,1284.76,0,0,0,0,0,0,0,0,3
843.463,1325.84,0,0,0,0,0,0,0,0,3
718.369,1076.29,0,0,0,0,0,0,0,0,3
570.062,1169.44,0,0,0,0,0,0,0,0,3
944.052,1467.26,0,0,0,0,0,0,0,0,3
598.706,1173.06,0,0,0,0,0,0,0,0,3
909.418,1497.88,0,0,0,0,0,0,0,0,3
717.471,1248.41,0,0,0,0,0,0,0,0,3
532.305,1396.8,0,0,0,0,0,0,0,0,3
720.366,1203.04,0,0,0,0,0,0,0,0,3
813.36,1365.27,0,0,0,0,0,0,0,0,3
809.869,1226.56,0,0,0,0,0,0,0,0,3
882.371,1145.55,0,0,0,0,0,0,0,0,3
594.014,1307.92,0,0,0,0,0,0,0,0,3
641.954,1410.69,0,0,0,0,0,0,0,0,3
922.562,1356.4,0,0,0,0,0,0,0,0,3
962.496,1488.15,0,0,0,0,0,0,0,0,3
584.896,1382.96,0,0,0,0,0,0,0,0,3
588.655,1389.11,0,0,0,0,0,0,0,0,3
507.126,1274.15,0,0,0,0,0,0,0,0,3
920.377,1211.88,0,0,0,0,0,0,0,0,3
982.302,1158.07,0,0,0,0,0,0,0,0,3
672.192,1194.36,0,0,0,0,0,0,0,0,3
696.534,1205.11,0,0,0,0,0,0,0,0,3
657.837,1262.96,0,0,0,0,0,0,0,0,3
1399.9,158.274,0,0,0,0,0,0,0,0,3
1490.38,180.793,0,0,0,0,0,0,0,0,3
1359.15,385.704,0,0,0,0,0,0,0,0,3
1281.64,216.251,0,0,0,0,0,0,0,0,3
1128.7,266.868,0,0,0,0,0,0,0,0,3
1288.04,15.0724,0,0,0,0,0,0,0,0,3
1261.48,269.401,0,0,0,0,0,0,0,0,3
1009.09,377.209,0,0,0,0,0,0,0,0,3
1250.69,384.635,0,0,0,0,0,0,0,0,3
1101.22,212.137,0,0,0,0,0,0,0,0,3
1303.7,94.5731,0,0,0,0,0,0,0,0,3
1115.63,31.5559,0,0,0,0,0,0,0,0,3
1016.31,355.746,0,0,0,0,0,0,0,0,3
1396.46,47.7199,0,0,0,0,0,0,0,0,3
1228.94,229.772,0,0,0,0,0,0,0,0,3
1408.33,26.5937,0,0,0,0,0,0,0,0,3
1269.05,453.414,0,0,0,0,0,0,0,0,3
1082.38,481.675,0,0,0,0,0,0,0,0,3
1405.79,445.269,0,0,0,0,0,0,0,0,3
1499.23,304.922,0,0,0,0,0,0,0,0,3
1077.02,364.517,0,0,0,0,0,0,0,0,3
1430.43,28.556,0,0,0,0,0,0,0,0,3
1255.33,426.218,0,0,0,0,0,0,0,0,3
1108.29,381.284,0,0,0,0,0,0,0,0,3
1175.83,218.704,0,0,0,0,0,0,0,0,3
1229.65,58.1207,0,0,0,0,0,0,0,0,3
1051.44,57.8891,0,0,0,0,0,0,0,0,3
1126.1,270.895,0,0,0,0,0,0,0,0,3
1175.68,231.514,0,0,0,0,0,0,0,0,3
1009.97,558.537,0,0,0,0,0,0,0,0,3
1241,504.936,0,0,0,0,0,0,0,0,3
1369.64,701.105,0,0,0,0,0,0,0,0,3
1427.95,946.045,0,0,0,0,0,0,0,0,3
1061.81,550.363,0,0,0,0,0,0,0,0,3
1402.4,722.089,0,0,0,0,0,1,0,0,1
1304.77,564.056,0,0,0,0,0,0,0,0,3
1216.16,661.452,0,0,0,0,0,0,0,0,3
1100.25,840.5,0,0,0,0,0,0,0,0,3
1438.93,736.172,0,0,0,0,0,0,0,0,3
1185.93,794.752,0,0,0,0,0,0,0,0,3
1427.63,564.831,0,0,0,0,0,0,0,0,3
1483.52,893.226,0,0,0,0,0,0,0,0,3
1444.59,529.099,0,0,0,0,0,0,0,0,3
1432.79,529.489,0,0,0,0,0,0,0,0,3
1312.56,902.615,0,0,0,0,0,0,0,0,3
1242.01,995.625,0,0,0,0,0,0,0,0,3
1469.14,764.353,0,0,0,0,0,0,0,0,3
1372.08,679.635,0,0,0,0,0,0,0,0,3
1093.53,700.936,0,0,0,0,0,0,0,0,3
1110.84,924.228,0,0,0,0,0,0,0,0,3
1384.24,735.48,0,0,0,0,0,0,0,0,3
1346.36,583.527,0,0,0,0,0,0,0,0,3
1140.67,874.611,0,0,0,0,0,0,0,0,3
1493.59,647.876,0,0,0,0,0,0,0,0,3
1340.36,820.995,0,0,0,0,0,0,0,0,3
1253.58,847.57,0,0,0,0,0,0,0,0,3
1012.42,1014.88,0,0,0,0,0,0,0,0,3
1212.75,1403.37,0,0,0,0,0,0,0,0,3
1324.98,1192.62,0,0,0,0,0,0,0,0,3
1330.21,1019.69,0,0,0,0,0,0,0,0,3
1366.08,1186.86,0,0,0,0,0,0,0,0,3
1320.26,1196.04,0,0,0,0,0,0,0,0,3
