253.521,457.007,29,23,2,0,9,9,0,0,2
143.637,280.142,0,0,0,0,8,3,0,0,1
323.329,232.885,10,14,0,1,2,1,163,186,2
352.436,26.7147,0,0,0,0,2,0,0,0,1
492.53,247.441,11,4,0,0,0,0,0,0,2
499.597,400.595,0,0,0,0,2,3,0,0,1
241.02,324.182,0,0,0,0,1,0,0,0,1
225.627,255.925,0,0,0,0,2,0,0,0,1
23.1821,361.456,0,0,0,0,3,0,0,0,1
425.141,38.9455,0,0,0,0,3,2,0,0,1
112.622,274.52,2,0,14,0,1,1,0,0,2
317.32,243.831,0,0,0,0,1,0,0,0,1
277.258,84.6962,0,0,2,0,4,1,0,0,2
201.049,355.643,0,0,0,0,1,0,0,0,1
2.76584,120.386,2,0,0,1,2,3,179,163,2
389.068,296.088,1,2,0,0,2,0,0,0,2
444.671,253.199,7,7,4,0,2,3,0,0,2
279.196,254.035,0,0,0,0,4,1,0,0,1
407.612,301.575,0,0,0,0,0,1,0,0,1
262.536,445.581,16,13,29,0,5,25,0,0,2
104.37,288.802,0,0,0,0,2,0,0,0,1
385.593,430.897,0,0,0,0,10,2,0,0,1
265.025,362.234,6,1,76,0,11,20,0,0,2
411.491,315.394,0,0,0,0,2,0,0,0,1
332.46,159.349,2,0,30,0,2,10,0,0,2
206.335,414.596,0,0,0,0,8,1,0,0,1
390.792,23.3298,7,1,52,0,11,16,0,0,2
379.399,117.582,0,0,0,0,1,0,0,0,1
75.2598,310.315,1,1,1,0,4,3,0,0,2
132.175,54.3733,0,0,1,0,0,1,0,0,2
184.128,344.62,2,0,36,1,10,12,160,168,2
424.243,10.5521,9,1,48,0,10,28,0,0,2
30.8659,20.557,0,0,0,0,1,0,0,0,1
375.496,70.7689,0,0,0,0,2,0,0,0,1
328.478,124.759,1,4,17,0,1,2,0,0,2
408.248,490.098,0,0,0,0,1,2,0,0,1
461.214,313.007,0,0,1,0,2,0,0,0,2
428.733,498.328,0,0,0,0,2,0,0,0,1
218.336,279.103,20,15,0,2,0,3,246,282,2
431.115,5.47872,8,12,21,0,7,9,0,0,2
66.9835,164.292,0,0,0,0,0,0,0,0,3
79.949,231.629,0,0,0,0,0,1,0,0,3
187.017,95.8684,2,1,0,0,2,0,0,0,2
199.886,397.353,0,0,0,0,2,4,0,0,1
